employee_id,plan_id,attained_age_years,retirement_age,years_to_retirement,contribution_basis_rule,salary_basis_source,annual_contribution_basis,employer_contribution_rate,employee_contribution_rate,current_annual_employer_contribution,current_annual_employee_contribution,current_annual_total_contribution,contribution_frequency,expected_investment_return,annual_charges_rate,net_investment_return,dc_salary_escalation_rate,opening_member_corpus,opening_member_corpus_available,projected_opening_corpus_at_retirement,projected_future_contribution_corpus,projected_member_corpus_from_available_data,model_status,review_flag
E00815,SUP_DC_01,41.7741273100616,60.0,18.2258726899384,basic_salary_monthly,basic_salary_monthly,1218000.0,0.15,0.0,182700.0,0.0,182700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10086457.318534892,10086457.318534892,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00822,SUP_DC_02,45.568788501026695,60.0,14.431211498973305,pensionable_salary_annual,pensionable_salary_annual,1079000.0,0.1,0.05,107900.0,53950.0,161850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5901185.071926605,5901185.071926605,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00824,SUP_DC_02,43.72621492128679,60.0,16.27378507871321,pensionable_salary_annual,pensionable_salary_annual,1739000.0,0.1,0.05,173900.0,86950.0,260850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,12068525.22515945,12068525.22515945,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00829,SUP_DC_01,49.35249828884326,60.0,10.647501711156742,basic_salary_monthly,basic_salary_monthly,1200000.0,0.15,0.0,180000.0,0.0,180000.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3646551.604564901,3646551.604564901,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00832,SUP_DC_01,33.275838466803556,60.0,26.724161533196444,basic_salary_monthly,basic_salary_monthly,1076400.0,0.15,0.0,161460.0,0.0,161460.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21973504.983105745,21973504.983105745,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00833,SUP_DC_02,27.052703627652292,60.0,32.94729637234771,pensionable_salary_annual,pensionable_salary_annual,478000.0,0.1,0.05,47800.0,23900.0,71700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,19646135.318696015,19646135.318696015,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00834,SUP_DC_01,27.915126625598905,60.0,32.0848733744011,basic_salary_monthly,basic_salary_monthly,602400.0,0.15,0.0,90360.0,0.0,90360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,20521557.54981125,20521557.54981125,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00838,SUP_DC_02,37.27857631759069,60.0,22.72142368240931,pensionable_salary_annual,pensionable_salary_annual,701000.0,0.1,0.05,70100.0,35050.0,105150.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10272694.012117358,10272694.012117358,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00839,SUP_DC_01,36.58590006844627,60.0,23.41409993155373,basic_salary_monthly,basic_salary_monthly,745200.0,0.15,0.0,111780.0,0.0,111780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10876516.275931085,10876516.275931085,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00841,SUP_DC_02,28.76659822039699,60.0,31.23340177960301,pensionable_salary_annual,pensionable_salary_annual,568000.0,0.1,0.05,56800.0,28400.0,85200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,19792485.154110078,19792485.154110078,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00843,SUP_DC_01,43.63586584531143,60.0,16.36413415468857,basic_salary_monthly,basic_salary_monthly,1294800.0,0.15,0.0,194220.0,0.0,194220.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8606022.596786562,8606022.596786562,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00844,SUP_DC_01,49.59069130732375,60.0,10.409308692676248,basic_salary_monthly,basic_salary_monthly,754800.0,0.15,0.0,113220.0,0.0,113220.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2207150.7593040806,2207150.7593040806,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00845,SUP_DC_01,47.37303216974675,60.0,12.62696783025325,basic_salary_monthly,basic_salary_monthly,2895600.0,0.15,0.0,434340.0,0.0,434340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11804812.225510359,11804812.225510359,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00846,SUP_DC_01,48.61327857631759,60.0,11.38672142368241,basic_salary_monthly,basic_salary_monthly,1122000.0,0.15,0.0,168300.0,0.0,168300.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3819595.0885490086,3819595.0885490086,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00848,SUP_DC_01,34.18754277891855,60.0,25.812457221081452,basic_salary_monthly,basic_salary_monthly,506400.0,0.15,0.0,75960.0,0.0,75960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9442093.37363646,9442093.37363646,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00849,SUP_DC_01,45.77138945927447,60.0,14.228610540725533,basic_salary_monthly,basic_salary_monthly,1890000.0,0.15,0.0,283500.0,0.0,283500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9564472.235559475,9564472.235559475,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00850,SUP_DC_01,35.43052703627652,60.0,24.569472963723477,basic_salary_monthly,basic_salary_monthly,673200.0,0.15,0.0,100980.0,0.0,100980.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11070567.026709959,11070567.026709959,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00852,SUP_DC_02,20.057494866529773,60.0,39.94250513347023,pensionable_salary_annual,pensionable_salary_annual,492000.0,0.1,0.05,49200.0,24600.0,73800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,38475179.4021664,38475179.4021664,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00853,SUP_DC_02,36.114989733059545,60.0,23.885010266940455,pensionable_salary_annual,pensionable_salary_annual,1225000.0,0.1,0.05,122500.0,61250.0,183750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,20343147.3270068,20343147.3270068,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00854,SUP_DC_01,32.18891170431211,60.0,27.811088295687888,basic_salary_monthly,basic_salary_monthly,895200.0,0.15,0.0,134280.0,0.0,134280.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,20320529.334385052,20320529.334385052,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00856,SUP_DC_01,59.75085557837098,60.0,0.24914442162901906,basic_salary_monthly,basic_salary_monthly,1129200.0,0.15,0.0,169380.0,0.0,169380.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,28662.151880058384,28662.151880058384,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00859,SUP_DC_01,35.85763175906913,60.0,24.14236824093087,basic_salary_monthly,basic_salary_monthly,878400.0,0.15,0.0,131760.0,0.0,131760.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13834465.179238101,13834465.179238101,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00860,SUP_DC_02,31.025325119780973,60.0,28.974674880219027,pensionable_salary_annual,pensionable_salary_annual,317000.0,0.1,0.05,31700.0,15850.0,47550.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,8862198.874442864,8862198.874442864,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00861,SUP_DC_02,41.70841889117043,60.0,18.29158110882957,pensionable_salary_annual,pensionable_salary_annual,478000.0,0.1,0.05,47800.0,23900.0,71700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4241581.1729741525,4241581.1729741525,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00862,SUP_DC_02,31.95071868583162,60.0,28.04928131416838,pensionable_salary_annual,pensionable_salary_annual,385000.0,0.1,0.05,38500.0,19250.0,57750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9819737.540771307,9819737.540771307,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00863,SUP_DC_01,25.57700205338809,60.0,34.422997946611915,basic_salary_monthly,basic_salary_monthly,316800.0,0.15,0.0,47520.0,0.0,47520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13352193.647494942,13352193.647494942,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00864,SUP_DC_02,28.49281314168378,60.0,31.50718685831622,pensionable_salary_annual,pensionable_salary_annual,752000.0,0.1,0.05,75200.0,37600.0,112800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,26960959.478389736,26960959.478389736,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00865,SUP_DC_01,47.5564681724846,60.0,12.4435318275154,basic_salary_monthly,basic_salary_monthly,2461200.0,0.15,0.0,369180.0,0.0,369180.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,9791131.285079898,9791131.285079898,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00867,SUP_DC_02,35.09103353867214,60.0,24.908966461327857,pensionable_salary_annual,pensionable_salary_annual,514000.0,0.1,0.05,51400.0,25700.0,77100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9498894.777091486,9498894.777091486,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00873,SUP_DC_02,35.167693360711844,60.0,24.832306639288156,pensionable_salary_annual,pensionable_salary_annual,560000.0,0.1,0.05,56000.0,28000.0,84000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10263269.278287891,10263269.278287891,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00874,SUP_DC_01,27.23340177960301,60.0,32.766598220396986,basic_salary_monthly,basic_salary_monthly,529200.0,0.15,0.0,79380.0,0.0,79380.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19183508.961951613,19183508.961951613,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00875,SUP_DC_02,34.105407255304584,60.0,25.894592744695416,pensionable_salary_annual,pensionable_salary_annual,834000.0,0.1,0.05,83400.0,41700.0,125100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,17083937.269793242,17083937.269793242,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00876,SUP_DC_01,20.958247775496236,60.0,39.04175222450377,basic_salary_monthly,basic_salary_monthly,534000.0,0.15,0.0,80100.0,0.0,80100.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,33804361.25451146,33804361.25451146,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00879,SUP_DC_02,32.13141683778234,60.0,27.86858316221766,pensionable_salary_annual,pensionable_salary_annual,808000.0,0.1,0.05,80800.0,40400.0,121200.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,20250161.48207257,20250161.48207257,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00883,SUP_DC_01,43.59753593429158,60.0,16.402464065708422,basic_salary_monthly,basic_salary_monthly,1130400.0,0.15,0.0,169560.0,0.0,169560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7530321.680682147,7530321.680682147,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00884,SUP_DC_02,39.110198494182065,60.0,20.889801505817935,pensionable_salary_annual,pensionable_salary_annual,1498000.0,0.1,0.05,149800.0,74900.0,224700.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,17933726.65202589,17933726.65202589,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00885,SUP_DC_02,35.12662559890486,60.0,24.87337440109514,pensionable_salary_annual,pensionable_salary_annual,1099000.0,0.1,0.05,109900.0,54950.0,164850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,20265959.681510124,20265959.681510124,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00892,SUP_DC_01,32.550308008213555,60.0,27.449691991786445,basic_salary_monthly,basic_salary_monthly,1610400.0,0.15,0.0,241560.0,0.0,241560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,35330512.42862543,35330512.42862543,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00895,SUP_DC_01,30.053388090349078,60.0,29.946611909650922,basic_salary_monthly,basic_salary_monthly,309600.0,0.15,0.0,46440.0,0.0,46440.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8631308.683625022,8631308.683625022,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00897,SUP_DC_02,50.5927446954141,60.0,9.407255304585902,pensionable_salary_annual,pensionable_salary_annual,856000.0,0.1,0.05,85600.0,42800.0,128400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2193748.387702009,2193748.387702009,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00900,SUP_DC_02,40.106776180698155,60.0,19.893223819301845,pensionable_salary_annual,pensionable_salary_annual,804000.0,0.1,0.05,80400.0,40200.0,120600.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,8594175.50819975,8594175.50819975,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00901,SUP_DC_02,28.251882272416154,60.0,31.748117727583846,pensionable_salary_annual,pensionable_salary_annual,384000.0,0.1,0.05,38400.0,19200.0,57600.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,14052782.81813479,14052782.81813479,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00902,SUP_DC_01,32.421629021218344,60.0,27.578370978781656,basic_salary_monthly,basic_salary_monthly,1825200.0,0.15,0.0,273780.0,0.0,273780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,40477517.334579594,40477517.334579594,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00906,SUP_DC_01,33.374401095140314,60.0,26.625598904859686,basic_salary_monthly,basic_salary_monthly,986400.0,0.15,0.0,147960.0,0.0,147960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19953611.559098,19953611.559098,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00914,SUP_DC_01,31.16495550992471,60.0,28.83504449007529,basic_salary_monthly,basic_salary_monthly,463200.0,0.15,0.0,69480.0,0.0,69480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11630502.311197994,11630502.311197994,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00915,SUP_DC_02,45.72758384668035,60.0,14.272416153319647,pensionable_salary_annual,pensionable_salary_annual,496000.0,0.1,0.05,49600.0,24800.0,74400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2654011.6231410457,2654011.6231410457,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00916,SUP_DC_01,31.742642026009584,60.0,28.257357973990416,basic_salary_monthly,basic_salary_monthly,1106400.0,0.15,0.0,165960.0,0.0,165960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,26275704.816593733,26275704.816593733,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00919,SUP_DC_01,39.58658453114305,60.0,20.413415468856947,basic_salary_monthly,basic_salary_monthly,746400.0,0.15,0.0,111960.0,0.0,111960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7905456.594425638,7905456.594425638,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00924,SUP_DC_02,29.1088295687885,60.0,30.8911704312115,pensionable_salary_annual,pensionable_salary_annual,1045000.0,0.1,0.05,104500.0,52250.0,156750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,35240711.64375417,35240711.64375417,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00926,SUP_DC_01,31.805612594113622,60.0,28.194387405886378,basic_salary_monthly,basic_salary_monthly,308400.0,0.15,0.0,46260.0,0.0,46260.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7274230.773707419,7274230.773707419,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00928,SUP_DC_02,25.79876796714579,60.0,34.20123203285421,pensionable_salary_annual,pensionable_salary_annual,773000.0,0.1,0.05,77300.0,38650.0,115950.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,35749471.12556577,35749471.12556577,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00934,SUP_DC_02,20.27378507871321,60.0,39.72621492128679,pensionable_salary_annual,pensionable_salary_annual,494000.0,0.1,0.05,49400.0,24700.0,74100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,37854022.174268305,37854022.174268305,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00937,SUP_DC_01,51.4113620807666,60.0,8.588637919233399,basic_salary_monthly,basic_salary_monthly,1035600.0,0.15,0.0,155340.0,0.0,155340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2251383.748338665,2251383.748338665,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00939,SUP_DC_01,34.053388090349074,60.0,25.946611909650926,basic_salary_monthly,basic_salary_monthly,1290000.0,0.15,0.0,193500.0,0.0,193500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,24408963.156157613,24408963.156157613,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00942,SUP_DC_02,34.86926762491444,60.0,25.130732375085557,pensionable_salary_annual,pensionable_salary_annual,763000.0,0.1,0.05,76300.0,38150.0,114450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,14448577.895016236,14448577.895016236,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00945,SUP_DC_01,31.255304585900067,60.0,28.744695414099933,basic_salary_monthly,basic_salary_monthly,680400.0,0.15,0.0,102060.0,0.0,102060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,16889429.694434922,16889429.694434922,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00951,SUP_DC_01,35.578370978781656,60.0,24.421629021218344,basic_salary_monthly,basic_salary_monthly,1575600.0,0.15,0.0,236340.0,0.0,236340.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,25593647.289412383,25593647.289412383,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00958,SUP_DC_01,35.01437371663244,60.0,24.98562628336756,basic_salary_monthly,basic_salary_monthly,764400.0,0.15,0.0,114660.0,0.0,114660.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13112821.970831556,13112821.970831556,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00962,SUP_DC_01,35.13757700205339,60.0,24.86242299794661,basic_salary_monthly,basic_salary_monthly,505200.0,0.15,0.0,75780.0,0.0,75780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8573439.062668381,8573439.062668381,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00965,SUP_DC_01,43.879534565366185,60.0,16.120465434633815,basic_salary_monthly,basic_salary_monthly,2167200.0,0.15,0.0,325080.0,0.0,325080.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13974619.23453007,13974619.23453007,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00970,SUP_DC_01,34.743326488706366,60.0,25.256673511293634,basic_salary_monthly,basic_salary_monthly,502800.0,0.15,0.0,75420.0,0.0,75420.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8887475.163872235,8887475.163872235,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00973,SUP_DC_02,30.781656399726216,60.0,29.218343600273784,pensionable_salary_annual,pensionable_salary_annual,1026000.0,0.1,0.05,102600.0,51300.0,153900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,29389283.88313388,29389283.88313388,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00976,SUP_DC_01,33.57426420260096,60.0,26.425735797399042,basic_salary_monthly,basic_salary_monthly,950400.0,0.15,0.0,142560.0,0.0,142560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,18874591.050279737,18874591.050279737,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00977,SUP_DC_02,54.940451745379875,60.0,5.059548254620125,pensionable_salary_annual,pensionable_salary_annual,4879000.0,0.1,0.05,487900.0,243950.0,731850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5065575.02915591,5065575.02915591,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00979,SUP_DC_01,22.590006844626966,60.0,37.40999315537303,basic_salary_monthly,basic_salary_monthly,409200.0,0.15,0.0,61380.0,0.0,61380.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,22445232.764966823,22445232.764966823,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00980,SUP_DC_01,37.01300479123888,60.0,22.986995208761122,basic_salary_monthly,basic_salary_monthly,727200.0,0.15,0.0,109080.0,0.0,109080.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10156394.456908654,10156394.456908654,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00986,SUP_DC_02,53.9958932238193,60.0,6.0041067761806985,pensionable_salary_annual,pensionable_salary_annual,1315000.0,0.1,0.05,131500.0,65750.0,197250.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,1741217.3066220868,1741217.3066220868,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00987,SUP_DC_02,26.012320328542096,60.0,33.987679671457904,pensionable_salary_annual,pensionable_salary_annual,596000.0,0.1,0.05,59600.0,29800.0,89400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,26984836.19946718,26984836.19946718,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00989,SUP_DC_02,39.96714579055441,60.0,20.03285420944559,pensionable_salary_annual,pensionable_salary_annual,480000.0,0.1,0.05,48000.0,24000.0,72000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5221141.9252197,5221141.9252197,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00992,SUP_DC_01,38.822724161533195,60.0,21.177275838466805,basic_salary_monthly,basic_salary_monthly,483600.0,0.15,0.0,72540.0,0.0,72540.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5587049.214289316,5587049.214289316,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00993,SUP_DC_01,38.559890485968516,60.0,21.440109514031484,basic_salary_monthly,basic_salary_monthly,973200.0,0.15,0.0,145980.0,0.0,145980.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11559772.367524872,11559772.367524872,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00995,SUP_DC_02,33.52224503764545,60.0,26.477754962354553,pensionable_salary_annual,pensionable_salary_annual,1771000.0,0.1,0.05,177100.0,88550.0,265650.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,38515570.12516723,38515570.12516723,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E00997,SUP_DC_01,27.811088295687885,60.0,32.18891170431212,basic_salary_monthly,basic_salary_monthly,955200.0,0.15,0.0,143280.0,0.0,143280.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,32831040.070230614,32831040.070230614,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E01000,SUP_DC_02,45.7056810403833,60.0,14.294318959616703,pensionable_salary_annual,pensionable_salary_annual,2194000.0,0.1,0.05,219400.0,109700.0,329100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,11755375.917599943,11755375.917599943,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E01001,SUP_DC_02,32.51745379876797,60.0,27.482546201232033,pensionable_salary_annual,pensionable_salary_annual,1187000.0,0.1,0.05,118700.0,59350.0,178050.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,28581217.313270807,28581217.313270807,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
