employee_id,plan_id,product_type,attained_age_years,model_input_quality_status,mortality_A,mortality_B,mortality_c,mortality_intensity_at_age,q_death_standalone_1y,decrement_engine_version
E05741,GRAT_STD_01,Gratuity,41.927446954141,Observed_or_Validated,0.0002,1e-05,1.1,0.0007438631218391643,0.0007703275245096018,P06-C01
E05743,GRAT_STD_01,Gratuity,50.42573579739904,Observed_or_Validated,0.0002,1e-05,1.1,0.001422521781795014,0.0014815784055540557,P06-C01
E05744,GRAT_STD_01,Gratuity,47.89048596851472,Observed_or_Validated,0.0002,1e-05,1.1,0.0011600985366801637,0.0012066124763008435,P06-C01
E05745,GRAT_STD_01,Gratuity,38.22861054072553,Observed_or_Validated,0.0002,1e-05,1.1,0.0005822828720430147,0.0006009128123950733,P06-C01
E05746,GRAT_STD_01,Gratuity,36.63244353182751,Observed_or_Validated,0.0002,1e-05,1.1,0.0005283335041259185,0.0005443412319537208,P06-C01
E05747,GRAT_STD_01,Gratuity,40.421629021218344,Observed_or_Validated,0.0002,1e-05,1.1,0.0006711506164235316,0.0006940929977392336,P06-C01
E05748,GRAT_STD_01,Gratuity,43.7700205338809,Observed_or_Validated,0.0002,1e-05,1.1,0.0008482741125599629,0.0008797857648035338,P06-C01
E05749,GRAT_STD_01,Gratuity,30.094455852156056,Observed_or_Validated,0.0002,1e-05,1.1,0.00037607201568519655,0.0003846617908510062,P06-C01
E05752,GRAT_STD_01,Gratuity,26.083504449007528,Observed_or_Validated,0.0002,1e-05,1.1,0.0003201340967698525,0.00032599225234003894,P06-C01
E05753,GRAT_STD_01,Gratuity,53.98494182067078,Observed_or_Validated,0.0002,1e-05,1.1,0.001916254543891193,0.001998704264825568,P06-C01
E05755,GRAT_STD_01,Gratuity,38.050650239561946,Observed_or_Validated,0.0002,1e-05,1.1,0.0005758534884208685,0.0005941710962333169,P06-C01
E05756,GRAT_STD_01,Gratuity,31.488021902806295,Observed_or_Validated,0.0002,1e-05,1.1,0.00040108226888061393,0.0004108922572515759,P06-C01
E05757,GRAT_STD_01,Gratuity,39.98631074606434,Observed_or_Validated,0.0002,1e-05,1.1,0.0006520024318030712,0.0006740163529843003,P06-C01
E05758,GRAT_STD_01,Gratuity,50.12457221081451,Observed_or_Validated,0.0002,1e-05,1.1,0.001387929414818676,0.0014453370066001994,P06-C01
E05761,GRAT_STD_01,Gratuity,50.458590006844624,Observed_or_Validated,0.0002,1e-05,1.1,0.001426355913750102,0.0014855952311390193,P06-C01
E05763,GRAT_STD_01,Gratuity,61.040383299110196,Review,0.0002,1e-05,1.1,0.0035622141211290926,0.003720715707535545,P06-C01
E05764,GRAT_STD_01,Gratuity,40.41889117043121,Observed_or_Validated,0.0002,1e-05,1.1,0.0006710276880414689,0.000693964110073186,P06-C01
E05765,GRAT_STD_01,Gratuity,39.10198494182067,Observed_or_Validated,0.0002,1e-05,1.1,0.0006154666342837858,0.0006357078830181034,P06-C01
E05766,GRAT_STD_01,Gratuity,28.73100616016427,Observed_or_Validated,0.0002,1e-05,1.1,0.00035461566485399544,0.00036215806789100235,P06-C01
E05768,GRAT_STD_01,Gratuity,52.8870636550308,Observed_or_Validated,0.0002,1e-05,1.1,0.0017457440192561585,0.0018201452194896027,P06-C01
E05769,GRAT_STD_01,Gratuity,36.2217659137577,Observed_or_Validated,0.0002,1e-05,1.1,0.0005157302200926154,0.0005311249030616795,P06-C01
E05771,GRAT_STD_01,Gratuity,41.5523613963039,Observed_or_Validated,0.0002,1e-05,1.1,0.0007247637330285228,0.0007503035697894124,P06-C01
E05773,GRAT_STD_01,Gratuity,43.16495550992471,Observed_or_Validated,0.0002,1e-05,1.1,0.0008119464409472796,0.0008417033660116185,P06-C01
E05774,GRAT_STD_01,Gratuity,42.52977412731006,Observed_or_Validated,0.0002,1e-05,1.1,0.0007759987624131459,0.0008040178861663892,P06-C01
E05775,GRAT_STD_01,Gratuity,29.574264202600958,Observed_or_Validated,0.0002,1e-05,1.1,0.00036755531435831253,0.00037572941517832455,P06-C01
E05776,GRAT_STD_01,Gratuity,50.69952087611225,Observed_or_Validated,0.0002,1e-05,1.1,0.0014548427484676841,0.001515438937017758,P06-C01
E05777,GRAT_STD_01,Gratuity,31.003422313483917,Observed_or_Validated,0.0002,1e-05,1.1,0.00039200604352816976,0.0004013732958789306,P06-C01
E05778,GRAT_STD_01,Gratuity,37.94387405886379,Observed_or_Validated,0.0002,1e-05,1.1,0.0005720478786415894,0.0005901805925988701,P06-C01
E05779,GRAT_STD_01,Gratuity,43.99452429842574,Observed_or_Validated,0.0002,1e-05,1.1,0.0008622950253454997,0.0008944835383010402,P06-C01
E05780,GRAT_STD_01,Gratuity,39.827515400410675,Observed_or_Validated,0.0002,1e-05,1.1,0.0006452129677809387,0.0006668975835175244,P06-C01
E05782,GRAT_STD_01,Gratuity,46.15468856947297,Observed_or_Validated,0.0002,1e-05,1.1,0.001013704077998387,0.0010531881017447112,P06-C01
E05783,GRAT_STD_01,Gratuity,24.966461327857633,Observed_or_Validated,0.0002,1e-05,1.1,0.0003080012726909103,0.00031326649094000494,P06-C01
E05784,GRAT_STD_01,Gratuity,33.765913757700204,Observed_or_Validated,0.0002,1e-05,1.1,0.00044983992293010783,0.0004620267461356935,P06-C01
E05785,GRAT_STD_01,Gratuity,51.082819986310746,Observed_or_Validated,0.0002,1e-05,1.1,0.001501532702377061,0.001564350875253075,P06-C01
E05788,GRAT_STD_01,Gratuity,32.10403832991102,Observed_or_Validated,0.0002,1e-05,1.1,0.00041324180544850917,0.0004236447909272092,P06-C01
E05789,GRAT_STD_01,Gratuity,19.73990417522245,Observed_or_Validated,0.0002,1e-05,1.1,0.0002656277686684022,0.00026882090122306906,P06-C01
E05790,GRAT_STD_01,Gratuity,39.24709103353867,Observed_or_Validated,0.0002,1e-05,1.1,0.0006212524915034483,0.0006417745608546212,P06-C01
E05791,GRAT_STD_01,Gratuity,35.61396303901437,Observed_or_Validated,0.0002,1e-05,1.1,0.000497959721252297,0.000512489720440012,P06-C01
E05792,GRAT_STD_01,Gratuity,34.25598904859685,Observed_or_Validated,0.0002,1e-05,1.1,0.00046178657396138596,0.00047455537271657834,P06-C01
E05793,GRAT_STD_01,Gratuity,37.034907597535934,Observed_or_Validated,0.0002,1e-05,1.1,0.0005411726981094494,0.0005578047661496983,P06-C01
E05795,GRAT_STD_01,Gratuity,27.734428473648187,Observed_or_Validated,0.0002,1e-05,1.1,0.0003406055507460438,0.0003474637894887847,P06-C01
E05796,GRAT_STD_01,Gratuity,30.031485284052017,Observed_or_Validated,0.0002,1e-05,1.1,0.00037501844269652236,0.0003835568004883213,P06-C01
E05797,GRAT_STD_01,Gratuity,37.93292265571527,Observed_or_Validated,0.0002,1e-05,1.1,0.0005716597450295512,0.0005897736007928604,P06-C01
E05798,GRAT_STD_01,Gratuity,39.75906913073238,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0006423180178212538,0.0006638622060540439,P06-C01
E05799,GRAT_STD_01,Gratuity,28.722792607802873,Observed_or_Validated,0.0002,1e-05,1.1,0.0003544946736407029,0.00036203116916594104,P06-C01
E05800,GRAT_STD_01,Gratuity,34.25872689938399,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00046185489478582967,0.0004746270213066053,P06-C01
E05801,GRAT_STD_01,Gratuity,43.72073921971253,Observed_or_Validated,0.0002,1e-05,1.1,0.0008452363018777134,0.0008766012750640095,P06-C01
E05802,GRAT_STD_01,Gratuity,36.28747433264887,Observed_or_Validated,0.0002,1e-05,1.1,0.0005177137424133061,0.0005332049188205216,P06-C01
E05804,GRAT_STD_01,Gratuity,25.34154688569473,Observed_or_Validated,0.0002,1e-05,1.1,0.00031193210511956004,0.0003173894429009746,P06-C01
E05805,GRAT_STD_01,Gratuity,49.32511978097194,Observed_or_Validated,0.0002,1e-05,1.1,0.0013007765102896252,0.0013540236563990109,P06-C01
E05806,GRAT_STD_01,Gratuity,43.71800136892539,Observed_or_Validated,0.0002,1e-05,1.1,0.00084506795262405,0.0008764247968602191,P06-C01
E05810,GRAT_STD_01,Gratuity,25.94113620807666,Observed_or_Validated,0.0002,1e-05,1.1,0.0003185149898635915,0.00032429402821741146,P06-C01
E05812,GRAT_STD_01,Gratuity,35.559206023271734,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0004964087496642377,0.0005108632645928619,P06-C01
E05814,GRAT_STD_01,Gratuity,33.489390828199866,Observed_or_Validated,0.0002,1e-05,1.1,0.000443341292627407,0.00045521147213246395,P06-C01
E05815,GRAT_STD_01,Gratuity,48.539356605065024,Observed_or_Validated,0.0002,1e-05,1.1,0.0012213493238787344,0.0012707975566833842,P06-C01
E05817,GRAT_STD_01,Gratuity,45.72758384668035,Observed_or_Validated,0.0002,1e-05,1.1,0.000981245414378992,0.0010191675692737643,P06-C01
E05818,GRAT_STD_01,Gratuity,34.22861054072553,Observed_or_Validated,0.0002,1e-05,1.1,0.0004611043453609825,0.0004738399138950664,P06-C01
E05821,GRAT_STD_01,Gratuity,39.42778918548939,Observed_or_Validated,0.0002,1e-05,1.1,0.0006285702932679856,0.0006494474844877887,P06-C01
E05822,GRAT_STD_01,Gratuity,44.64613278576318,Observed_or_Validated,0.0002,1e-05,1.1,0.0009047309060290377,0.0009389666971051281,P06-C01
E05824,GRAT_STD_01,Gratuity,42.2943189596167,Observed_or_Validated,0.0002,1e-05,1.1,0.0007632165768491481,0.0007906174349997491,P06-C01
E05825,GRAT_STD_01,Gratuity,28.435318275154003,Observed_or_Validated,0.0002,1e-05,1.1,0.00035031910341707534,0.00035765171285919177,P06-C01
E05827,GRAT_STD_01,Gratuity,38.57084188911704,Observed_or_Validated,0.0002,1e-05,1.1,0.0005949578177332928,0.0006142033601102815,P06-C01
E05829,GRAT_STD_01,Gratuity,25.481177275838466,Observed_or_Validated,0.0002,1e-05,1.1,0.00031343167585092213,0.00031896230070820427,P06-C01
E05832,GRAT_STD_01,Gratuity,28.473648186173854,Observed_or_Validated,0.0002,1e-05,1.1,0.0003508692580912644,0.0003582287317598294,P06-C01
E05836,GRAT_STD_01,Gratuity,41.65639972621492,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007299931282523034,0.0007557861502076862,P06-C01
E05838,GRAT_STD_01,Gratuity,36.407939767282684,Observed_or_Validated,0.0002,1e-05,1.1,0.0005213826208341142,0.0005370522676625694,P06-C01
E05839,GRAT_STD_01,Gratuity,33.82067077344285,Observed_or_Validated,0.0002,1e-05,1.1,0.00045114722112041597,0.00046339773640149197,P06-C01
E05841,GRAT_STD_01,Gratuity,38.75154004106776,Observed_or_Validated,0.0002,1e-05,1.1,0.0006018188406917835,0.0006213975383496598,P06-C01
E05842,GRAT_STD_01,Gratuity,27.589322381930184,Observed_or_Validated,0.0002,1e-05,1.1,0.00033867434877735006,0.00034543826303845944,P06-C01
E05843,GRAT_STD_01,Gratuity,31.912388774811774,Observed_or_Validated,0.0002,1e-05,1.1,0.00040938205658561664,0.00041959682719409084,P06-C01
E05844,GRAT_STD_01,Gratuity,38.91581108829569,Observed_or_Validated,0.0002,1e-05,1.1,0.0006081595063949204,0.0006280460459530254,P06-C01
E05845,GRAT_STD_01,Gratuity,35.6413415468857,Observed_or_Validated,0.0002,1e-05,1.1,0.0004987382477196585,0.0005133061360257834,P06-C01
E05846,GRAT_STD_01,Gratuity,50.72142368240931,Observed_or_Validated,0.0002,1e-05,1.1,0.001457465044654169,0.0015181860923165788,P06-C01
E05847,GRAT_STD_01,Gratuity,27.175906913073238,Observed_or_Validated,0.0002,1e-05,1.1,0.00033331645557294813,0.0003398186561416004,P06-C01
E05848,GRAT_STD_01,Gratuity,48.14784394250513,Observed_or_Validated,0.0002,1e-05,1.1,0.0011839398393830036,0.0012315964158048512,P06-C01
E05850,GRAT_STD_01,Gratuity,32.03285420944559,Observed_or_Validated,0.0002,1e-05,1.1,0.00041179994793421335,0.00042213262530965077,P06-C01
E05851,GRAT_STD_01,Gratuity,28.416153319644078,Observed_or_Validated,0.0002,1e-05,1.1,0.000350044778853539,0.00035736399281615587,P06-C01
E05853,GRAT_STD_01,Gratuity,47.75359342915811,Observed_or_Validated,0.0002,1e-05,1.1,0.001147653253531985,0.0011935704825754546,P06-C01
E05854,GRAT_STD_01,Gratuity,40.14236824093087,Observed_or_Validated,0.0002,1e-05,1.1,0.0006587757037668272,0.0006811180945092283,P06-C01
E05856,GRAT_STD_01,Gratuity,55.92881587953457,Observed_or_Validated,0.0002,1e-05,1.1,0.0022655887851095024,0.002364428201394546,P06-C01
E05857,GRAT_STD_01,Gratuity,30.715947980835043,Observed_or_Validated,0.0002,1e-05,1.1,0.0003868166431480809,0.0003959307171052342,P06-C01
E05858,GRAT_STD_01,Gratuity,34.496919917864474,Observed_or_Validated,0.0002,1e-05,1.1,0.0004678675744116676,0.0004809325459645018,P06-C01
E05859,GRAT_STD_01,Gratuity,45.28952772073922,Observed_or_Validated,0.0002,1e-05,1.1,0.0009492990153757846,0.000985682819595914,P06-C01
E05860,GRAT_STD_01,Gratuity,31.72621492128679,Observed_or_Validated,0.0002,1e-05,1.1,0.0004056994950058106,0.00041573467573502405,P06-C01
E05861,GRAT_STD_01,Gratuity,19.59479808350445,Observed_or_Validated,0.0002,1e-05,1.1,0.00026472637839340294,0.00026787541104517727,P06-C01
E05862,GRAT_STD_01,Gratuity,30.72142368240931,Observed_or_Validated,0.0002,1e-05,1.1,0.00038691416635093723,0.0003960329985043853,P06-C01
E05864,GRAT_STD_01,Gratuity,33.64271047227926,Observed_or_Validated,0.0002,1e-05,1.1,0.00044692332842653293,0.00045896804723765175,P06-C01
E05865,GRAT_STD_01,Gratuity,52.813141683778234,Observed_or_Validated,0.0002,1e-05,1.1,0.001734891729346978,0.0018087795932162712,P06-C01
E05866,GRAT_STD_01,Gratuity,33.83709787816564,Observed_or_Validated,0.0002,1e-05,1.1,0.0004515407428489106,0.0004638104302931854,P06-C01
E05867,GRAT_STD_01,Gratuity,39.49075975359343,Observed_or_Validated,0.0002,1e-05,1.1,0.0006311501932932549,0.000652152569119415,P06-C01
E05868,GRAT_STD_01,Gratuity,38.98699520876112,Observed_or_Validated,0.0002,1e-05,1.1,0.0006109381088311665,0.0006309595367301445,P06-C01
E05869,GRAT_STD_01,Gratuity,35.90965092402464,Observed_or_Validated,0.0002,1e-05,1.1,0.0005064762851419581,0.0005214207299343564,P06-C01
E05870,GRAT_STD_01,Gratuity,29.94387405886379,Observed_or_Validated,0.0002,1e-05,1.1,0.0003735630811776766,0.0003820304111574559,P06-C01
E05874,GRAT_STD_01,Gratuity,27.299110198494184,Observed_or_Validated,0.0002,1e-05,1.1,0.00033489115507192983,0.0003414702772900885,P06-C01
E05875,GRAT_STD_01,Gratuity,21.867214236824093,Observed_or_Validated,0.0002,1e-05,1.1,0.0002803790213556965,0.000284293721807913,P06-C01
E05876,GRAT_STD_01,Gratuity,22.71047227926078,Observed_or_Validated,0.0002,1e-05,1.1,0.0002871058712180625,0.0002913495407595126,P06-C01
E05878,GRAT_STD_01,Gratuity,24.84873374401095,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00030679620306257096,0.00031200252009820704,P06-C01
E05879,GRAT_STD_01,Gratuity,31.025325119780973,Observed_or_Validated,0.0002,1e-05,1.1,0.0003924072864060848,0.0004017941131999524,P06-C01
E05880,GRAT_STD_01,Gratuity,37.56605065023956,Observed_or_Validated,0.0002,1e-05,1.1,0.0005588886362765181,0.0005763818915024794,P06-C01
E05881,GRAT_STD_01,Gratuity,37.13620807665982,Observed_or_Validated,0.0002,1e-05,1.1,0.0005444826622947779,0.0005612756568080273,P06-C01
E05882,GRAT_STD_01,Gratuity,38.288843258042434,Observed_or_Validated,0.0002,1e-05,1.1,0.0005844837896187003,0.0006032206377301672,P06-C01
E05884,GRAT_STD_01,Gratuity,57.18275154004107,Observed_or_Validated,0.0002,1e-05,1.1,0.0025278105437323453,0.002638864543240445,P06-C01
E05886,GRAT_STD_01,Gratuity,34.11362080766598,Observed_or_Validated,0.0002,1e-05,1.1,0.0004582583462453252,0.0004708552853688749,P06-C01
E05887,GRAT_STD_01,Gratuity,33.57973990417522,Observed_or_Validated,0.0002,1e-05,1.1,0.00044544579806436073,0.00045741852401703394,P06-C01
E05888,GRAT_STD_01,Gratuity,29.35523613963039,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0003640937527604676,0.00037209888245025004,P06-C01
E05889,GRAT_STD_01,Gratuity,44.56947296372348,Observed_or_Validated,0.0002,1e-05,1.1,0.0008996005819317774,0.0009335889707184634,P06-C01
E05890,GRAT_STD_01,Gratuity,36.36413415468857,Observed_or_Validated,0.0002,1e-05,1.1,0.0005200436067828195,0.0005356481197807837,P06-C01
E05891,GRAT_STD_01,Gratuity,36.284736481861735,Observed_or_Validated,0.0002,1e-05,1.1,0.0005176308474006444,0.000533117991257898,P06-C01
E05892,GRAT_STD_01,Gratuity,27.080082135523615,Observed_or_Validated,0.0002,1e-05,1.1,0.00033210440942871245,0.000338547401548187,P06-C01
E05893,GRAT_STD_01,Gratuity,41.22108145106092,Observed_or_Validated,0.0002,1e-05,1.1,0.0007084535060729114,0.0007332034774169511,P06-C01
E05894,GRAT_STD_01,Gratuity,20.399726214921287,Observed_or_Validated,0.0002,1e-05,1.1,0.00026988749022584463,0.00027328901464760655,P06-C01
E05896,GRAT_STD_01,Gratuity,46.261464750171115,Observed_or_Validated,0.0002,1e-05,1.1,0.0010220273083524373,0.0010619116485262258,P06-C01
E05897,GRAT_STD_01,Gratuity,25.17180013689254,Observed_or_Validated,0.0002,1e-05,1.1,0.00031013577138864714,0.0003155053154242477,P06-C01
E05898,GRAT_STD_01,Gratuity,42.65845311430527,Observed_or_Validated,0.0002,1e-05,1.1,0.000783106548987244,0.0008114693937800001,P06-C01
E05900,GRAT_STD_01,Gratuity,57.42094455852156,Observed_or_Validated,0.0002,1e-05,1.1,0.00258126144080478,0.0026947959796285548,P06-C01
E05901,GRAT_STD_01,Gratuity,35.885010266940455,Observed_or_Validated,0.0002,1e-05,1.1,0.0005057573684341393,0.0005206668313243501,P06-C01
E05903,GRAT_STD_01,Gratuity,31.394934976043807,Observed_or_Validated,0.0002,1e-05,1.1,0.0003993061312174311,0.00040902948716774884,P06-C01
E05904,GRAT_STD_01,Gratuity,35.98631074606434,Observed_or_Validated,0.0002,1e-05,1.1,0.0005087237427792303,0.0005237775433644244,P06-C01
E05905,GRAT_STD_01,Gratuity,37.4757015742642,Observed_or_Validated,0.0002,1e-05,1.1,0.0005558114473726493,0.0005731551425456762,P06-C01
E05906,GRAT_STD_01,Gratuity,44.106776180698155,Observed_or_Validated,0.0002,1e-05,1.1,0.0008694187920543623,0.0009019511225955255,P06-C01
E05907,GRAT_STD_01,Gratuity,27.852156057494867,Observed_or_Validated,0.0002,1e-05,1.1,0.00034219211912507786,0.00034912784655714645,P06-C01
E05908,GRAT_STD_01,Gratuity,20.522929500342233,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00027071298318821573,0.0002741548896344339,P06-C01
E05909,GRAT_STD_01,Gratuity,43.92060232717317,Observed_or_Validated,0.0002,1e-05,1.1,0.0008576452142959858,0.0008896092812051143,P06-C01
E05910,GRAT_STD_01,Gratuity,48.936344969199176,Observed_or_Validated,0.0002,1e-05,1.1,0.0012607345629035032,0.0013120674144496771,P06-C01
E05911,GRAT_STD_01,Gratuity,35.304585900068446,Observed_or_Validated,0.0002,1e-05,1.1,0.0004893021150987539,0.0005034107232769781,P06-C01
E05912,GRAT_STD_01,Gratuity,34.5160848733744,Observed_or_Validated,0.0002,1e-05,1.1,0.00046835731258181577,0.0004814461348742763,P06-C01
E05914,GRAT_STD_01,Gratuity,53.59890485968515,Observed_or_Validated,0.0002,1e-05,1.1,0.0018542555245315644,0.0019337824334898443,P06-C01
E05915,GRAT_STD_01,Gratuity,33.0321697467488,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0004329647444826307,0.0004443292336326028,P06-C01
E05916,GRAT_STD_01,Gratuity,42.08624229979466,Observed_or_Validated,0.0002,1e-05,1.1,0.0007521569932353554,0.000779022761846413,P06-C01
E05917,GRAT_STD_01,Gratuity,45.84531143052703,Observed_or_Validated,0.0002,1e-05,1.1,0.0009900608506412333,0.0010284073075130047,P06-C01
E05918,GRAT_STD_01,Gratuity,48.824093086926766,Observed_or_Validated,0.0002,1e-05,1.1,0.001249446523703167,0.0013002394068722624,P06-C01
E05919,GRAT_STD_01,Gratuity,29.533196440793976,Observed_or_Validated,0.0002,1e-05,1.1,0.00036690075527340765,0.0003750429057479295,P06-C01
E05921,GRAT_STD_01,Gratuity,32.21629021218344,Observed_or_Validated,0.0002,1e-05,1.1,0.0004155354734007928,0.0004260502983953428,P06-C01
E05922,GRAT_STD_01,Gratuity,20.128678986995208,Observed_or_Validated,0.0002,1e-05,1.1,0.00026810516853071606,0.0002714195015736797,P06-C01
E05923,GRAT_STD_01,Gratuity,33.22108145106092,Observed_or_Validated,0.0002,1e-05,1.1,0.00043719731307652755,0.00044876808639181655,P06-C01
E05924,GRAT_STD_01,Gratuity,39.49075975359343,Observed_or_Validated,0.0002,1e-05,1.1,0.0006311501932932549,0.000652152569119415,P06-C01
E05926,GRAT_STD_01,Gratuity,27.38672142368241,Observed_or_Validated,0.0002,1e-05,1.1,0.0003360222446734297,0.00034265661719566095,P06-C01
E05929,GRAT_STD_01,Gratuity,24.383299110198493,Observed_or_Validated,0.0002,1e-05,1.1,0.00030216219684012214,0.0003071419987224483,P06-C01
E05930,GRAT_STD_01,Gratuity,47.36208076659822,Observed_or_Validated,0.0002,1e-05,1.1,0.0011129430727285139,0.0011571951624149697,P06-C01
E05932,GRAT_STD_01,Gratuity,39.279945242984255,Observed_or_Validated,0.0002,1e-05,1.1,0.0006225736439466075,0.0006431598311885602,P06-C01
E05933,GRAT_STD_01,Gratuity,37.412731006160165,Observed_or_Validated,0.0002,1e-05,1.1,0.0005536823564517892,0.0005709225657081369,P06-C01
E05934,GRAT_STD_01,Gratuity,32.55578370978782,Observed_or_Validated,0.0002,1e-05,1.1,0.00042262365321962326,0.000433484062098538,P06-C01
E05935,GRAT_STD_01,Gratuity,35.06091718001369,Observed_or_Validated,0.0002,1e-05,1.1,0.00048266074949820513,0.0004964460470934161,P06-C01
E05936,GRAT_STD_01,Gratuity,41.25941136208077,Observed_or_Validated,0.0002,1e-05,1.1,0.0007103144011063106,0.0007351545059505002,P06-C01
E05939,GRAT_STD_01,Gratuity,36.511978097193705,Observed_or_Validated,0.0002,1e-05,1.1,0.0005245852749746675,0.0005404107009133545,P06-C01
E05940,GRAT_STD_01,Gratuity,39.20328542094456,Observed_or_Validated,0.0002,1e-05,1.1,0.0006194973779139143,0.0006399342654938896,P06-C01
E05942,GRAT_STD_01,Gratuity,51.356605065023956,Observed_or_Validated,0.0002,1e-05,1.1,0.001535942555619228,0.0016003967667391824,P06-C01
E05944,GRAT_STD_01,Gratuity,41.04859685147159,Observed_or_Validated,0.0002,1e-05,1.1,0.000700163097195341,0.0007245114716227653,P06-C01
E05945,GRAT_STD_01,Gratuity,26.587268993839835,Observed_or_Validated,0.0002,1e-05,1.1,0.00032604291967653156,0.00033218978378761493,P06-C01
E05946,GRAT_STD_01,Gratuity,30.127310061601644,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00037662422125878093,0.00038524094514745874,P06-C01
