employee_id,plan_id,model_input_quality_status,grade,age_band,service_band,product_type,plan_assignment_method,active_rule_count,parameter_count,editable_parameter_count,locked_parameter_count,formula_template_count,formula_templates,statutory_locked_plan_flag,rule_engine_version,plan_assignment_valid_flag
E00002,GRAT_STD_01,Observed_or_Validated,E5,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04609,GRAT_STD_01,Observed_or_Validated,E5,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04610,GRAT_EXEC_03,Observed_or_Validated,E2,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04611,GRAT_STD_01,Observed_or_Validated,E3,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04612,GRAT_STD_01,Observed_or_Validated,E2,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04613,GRAT_STD_01,Observed_or_Validated,E4,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04614,GRAT_STD_01,Observed_or_Validated,E4,<25,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04615,GRAT_STD_01,Observed_or_Validated,E2,25-34,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04616,GRAT_ENH_02,Observed_or_Validated,E2,25-34,5-9,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04617,GRAT_STD_01,Observed_or_Validated,E2,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04619,GRAT_ENH_02,Reconstructed_or_Imputed,E7,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04620,GRAT_STD_01,Observed_or_Validated,E6,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04621,GRAT_STD_01,Observed_or_Validated,E5,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04622,GRAT_STD_01,Reconstructed_or_Imputed,E3,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04623,GRAT_STD_01,Observed_or_Validated,E6,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04624,GRAT_STD_01,Reconstructed_or_Imputed,E5,35-44,20-29,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04625,GRAT_STD_01,Observed_or_Validated,E6,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04626,GRAT_STD_01,Observed_or_Validated,E3,<25,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04627,GRAT_STD_01,Observed_or_Validated,E5,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04628,GRAT_STD_01,Observed_or_Validated,E4,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04629,GRAT_STD_01,Observed_or_Validated,E4,25-34,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04630,GRAT_STD_01,Observed_or_Validated,E4,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04631,GRAT_ENH_02,Observed_or_Validated,E3,45-54,5-9,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04632,GRAT_ENH_02,Observed_or_Validated,E4,<25,1-4,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04633,GRAT_STD_01,Observed_or_Validated,E3,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04634,GRAT_STD_01,Reconstructed_or_Imputed,E2,25-34,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04635,GRAT_ENH_02,Observed_or_Validated,E6,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04636,GRAT_STD_01,Observed_or_Validated,E3,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04637,GRAT_STD_01,Observed_or_Validated,E4,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04638,GRAT_STD_01,Observed_or_Validated,E4,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04639,GRAT_STD_01,Observed_or_Validated,E2,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04640,GRAT_STD_01,Observed_or_Validated,E4,25-34,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04641,GRAT_STD_01,Observed_or_Validated,E3,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04642,GRAT_ENH_02,Observed_or_Validated,E7,45-54,10-19,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04643,GRAT_STD_01,Observed_or_Validated,E5,25-34,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04644,GRAT_STD_01,Observed_or_Validated,E6,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04645,GRAT_ENH_02,Observed_or_Validated,E7,45-54,10-19,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04646,GRAT_STD_01,Observed_or_Validated,E4,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04647,GRAT_STD_01,Observed_or_Validated,E4,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04648,GRAT_STD_01,Observed_or_Validated,E4,25-34,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04649,GRAT_STD_01,Observed_or_Validated,E1,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04650,GRAT_STD_01,Observed_or_Validated,E4,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04651,GRAT_STD_01,Observed_or_Validated,E4,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04652,GRAT_STD_01,Observed_or_Validated,E2,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04655,GRAT_STD_01,Observed_or_Validated,E7,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04656,GRAT_STD_01,Observed_or_Validated,E6,25-34,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04657,GRAT_STD_01,Observed_or_Validated,E6,35-44,5-9,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04658,GRAT_EXEC_03,Observed_or_Validated,E7,45-54,1-4,Gratuity,Employee gratuity_plan_id,18,18,9,9,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E04659,GRAT_STD_01,Observed_or_Validated,E6,35-44,10-19,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
