employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag
E02041,1992-06-19,Male,Widowed/Separated,,No,2023-09-18,Active,Permanent,E3,Operations,Factory,Ahmedabad,Hazardous,,,34500.0,5500.0,40000.0,480000.0,622000.0,INR,60,2024-03-14,No,,Yes,SUP_DC_02,DC,177000.0,Yes,Yes,185000.0,172000.0,35,Yes,GTI_SAL_02,Salary Multiple,1870000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02042,1981-04-28,Male,Married,1986-07-05,Yes,2018-03-08,Active,Permanent,E4,Operations,Office,Hyderabad,Office,,,83900.0,2400.0,86300.0,1007000.0,1319000.0,INR,60,,Yes,GRAT_STD_01,No,,,,No,No,,,0,Yes,GTI_FLAT_01,Flat,2000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02043,1976-02-21,Male,Married,1981-07-16,Yes,2020-05-08,Active,Permanent,E5,Operations,Office,Pune,Office,,,112100.0,1400.0,113500.0,1362000.0,1777000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,304000.0,255000.0,75,Yes,GTI_SAL_02,Salary Multiple,5330000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02044,2007-01-25,Female,Single,,No,2025-01-25,Active,Permanent,E3,Technology,Field,Pune,Field,,,44600.0,7700.0,52300.0,535000.0,829000.0,INR,60,2025-08-03,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,81000.0,Yes,Yes,95000.0,87000.0,19,Yes,GTI_SAL_02,Salary Multiple,2490000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02045,1986-06-03,Male,Married,1989-06-04,Yes,2020-04-18,Active,Permanent,E4,Manufacturing,Factory,Pune,Hazardous,,,85300.0,14400.0,99700.0,1024000.0,1459000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,381000.0,336000.0,76,Yes,GTI_SAL_02,Salary Multiple,4380000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02046,1987-08-15,Female,Single,,No,2021-12-09,Active,Permanent,E4,Manufacturing,Factory,Bengaluru,Plant,,,101700.0,14400.0,116100.0,1220000.0,1943000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,266000.0,251000.0,56,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02047,1978-01-08,Female,Married,1977-09-18,Yes,2018-12-05,Active,Permanent,E3,Finance,Office,Delhi NCR,Office,,,46200.0,200.0,46400.0,557000.0,790000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,471000.0,427000.0,92,Yes,GTI_SAL_02,Salary Multiple,2370000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02048,1986-04-08,Female,Married,1981-08-10,Yes,2014-03-23,Active,Permanent,E6,Manufacturing,Office,Mumbai,Office,,,152600.0,2600.0,155200.0,1862000.0,2293000.0,INR,60,2014-12-24,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,4337000.0,Yes,Yes,697000.0,648000.0,149,Yes,GTI_SAL_02,Salary Multiple,6880000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02049,1982-02-05,Male,Married,1984-12-08,Yes,2025-03-03,Active,Permanent,E2,Finance,Office,Ahmedabad,Office,,,27000.0,900.0,27900.0,335000.0,438000.0,INR,60,2026-03-03,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,24000.0,Yes,Yes,97000.0,86000.0,17,Yes,GTI_GRADE_03,Grade Based,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02050,1983-07-08,Male,Widowed/Separated,,No,2019-10-08,Active,Permanent,E4,Finance,Management,Delhi NCR,Office,,,66500.0,2400.0,68900.0,798000.0,984000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,409000.0,373000.0,82,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02051,1983-07-18,Male,Single,,No,2019-10-20,Active,Permanent,E6,Finance,Management,Ahmedabad,Office,,,159600.0,900.0,160500.0,1926000.0,2424000.0,INR,60,2020-06-04,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,2326000.0,Yes,Yes,354000.0,303000.0,82,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02052,1981-08-29,Male,Single,,No,2024-03-24,Disabled,Permanent,E7,Manufacturing,Management,Hyderabad,Office,2025-04-24,Disability,180300.0,4300.0,184600.0,2215000.0,2614000.0,INR,62,2024-03-25,Yes,GRAT_EXEC_03,Yes,PEN_DB_01,DB,,No,No,,,0,Yes,GTI_GRADE_03,Grade Based,7500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02053,1974-01-19,Male,Married,1979-08-31,Yes,2008-10-15,Exited,Permanent,E5,Sales,Laboratory,Delhi NCR,Laboratory,2024-10-20,Withdrawal,115500.0,6500.0,122000.0,1464000.0,2027000.0,INR,60,2014-09-15,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,3238000.0,Yes,No,1042000.0,930000.0,214,Yes,GTI_SAL_02,Salary Multiple,6080000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02054,1980-02-14,Male,Married,1982-05-27,Yes,2026-02-09,Active,Permanent,E3,Manufacturing,Factory,Chennai,Plant,,,62200.0,11200.0,73400.0,881000.0,1059000.0,INR,60,2026-09-01,Yes,GRAT_ENH_02,Yes,PEN_DB_02,DB,,Yes,Yes,30000.0,28000.0,6,Yes,GTI_SAL_02,Salary Multiple,3180000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02055,1976-08-10,Female,Single,,No,2020-07-29,Active,Permanent,E6,Research,Factory,Ahmedabad,Plant,,,161300.0,16800.0,178100.0,2137000.0,2776000.0,INR,60,2021-06-26,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1791000.0,Yes,Yes,379000.0,362000.0,73,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02056,2004-12-01,Male,Single,,No,2023-08-10,Active,Permanent,E1,Manufacturing,Factory,Chennai,Plant,,,29700.0,3400.0,33100.0,397000.0,549000.0,INR,60,2024-04-26,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,132000.0,Yes,Yes,184000.0,167000.0,36,Yes,GTI_GRADE_03,Grade Based,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02057,1989-12-05,Female,Married,1986-10-27,Yes,2020-06-28,Active,Permanent,E5,Operations,Office,Pune,Office,,,103900.0,1000.0,104900.0,1259000.0,1739000.0,INR,60,2021-06-23,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1127000.0,Yes,Yes,336000.0,319000.0,74,Yes,GTI_SAL_02,Salary Multiple,5220000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02058,1993-08-09,Male,Single,,No,2025-08-23,Active,Contract,E3,Manufacturing,Factory,Chennai,Hazardous,,,52500.0,7400.0,59900.0,719000.0,914000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,54000.0,45000.0,12,No,,,,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02059,1996-11-09,Male,Single,,No,2024-04-21,Active,Permanent,E4,Corporate,Factory,Bengaluru,Plant,,,69000.0,10200.0,79200.0,950000.0,1206000.0,INR,60,2025-03-07,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,185000.0,Yes,Yes,155000.0,139000.0,28,Yes,GTI_SAL_02,Salary Multiple,3620000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02060,1985-01-03,Male,Married,1989-11-14,Yes,2018-10-08,Active,Fixed-Term,E2,Corporate,Factory,Ahmedabad,Plant,,,43300.0,4500.0,47800.0,520000.0,793000.0,INR,60,2018-11-06,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,751000.0,Yes,Yes,394000.0,384000.0,94,Yes,GTI_SAL_02,Salary Multiple,2380000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02061,1977-06-16,Male,Married,1976-06-14,Yes,2025-08-25,Active,Permanent,E1,Finance,Laboratory,Ahmedabad,Laboratory,,,27900.0,1300.0,29200.0,335000.0,448000.0,INR,60,2026-06-17,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,10000.0,Yes,Yes,59000.0,51000.0,12,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02062,1991-05-20,Male,Married,1992-02-26,Yes,2013-09-08,Active,Permanent,E3,Corporate,Office,Mumbai,Office,,,54200.0,700.0,54900.0,659000.0,899000.0,INR,60,2014-12-01,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1642000.0,Yes,Yes,840000.0,737000.0,155,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02063,1985-01-15,Male,Married,1987-06-27,Yes,2017-10-17,Active,Permanent,E4,Manufacturing,Factory,Bengaluru,Plant,,,59600.0,9400.0,69000.0,715000.0,1026000.0,INR,60,2018-10-04,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1099000.0,Yes,Yes,513000.0,449000.0,106,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02064,1983-08-11,Female,Married,1983-02-03,Yes,2022-12-01,Active,Permanent,E4,Sales,Factory,Chennai,Plant,,,65200.0,7600.0,72800.0,874000.0,1197000.0,INR,60,2023-01-29,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,410000.0,Yes,Yes,217000.0,209000.0,45,Yes,GTI_SAL_02,Salary Multiple,3590000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02065,1987-01-31,Female,Single,,No,2022-07-26,Active,Permanent,E5,Sales,Field,Chennai,Field,,,97200.0,13100.0,110300.0,1324000.0,1855000.0,INR,60,2023-05-06,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,565000.0,Yes,Yes,189000.0,175000.0,49,Yes,GTI_GRADE_03,Grade Based,4000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02066,1982-12-12,Female,Single,,No,2025-12-13,Active,Permanent,E3,Manufacturing,Factory,Kolkata,Plant,,,50500.0,4800.0,55300.0,664000.0,902000.0,INR,60,2026-09-01,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,0.0,Yes,Yes,33000.0,30000.0,8,Yes,GTI_SAL_02,Salary Multiple,2710000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02067,1995-07-08,Male,Single,,No,2020-05-30,Active,Permanent,E3,Manufacturing,Factory,Pune,Plant,,,53600.0,5600.0,59200.0,710000.0,946000.0,INR,60,2020-08-21,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,338000.0,287000.0,75,Yes,GTI_SAL_02,Salary Multiple,2840000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02068,1991-02-10,Female,Single,,No,2023-11-01,Active,Permanent,E7,Operations,Management,Pune,Office,,,199300.0,5700.0,205000.0,2392000.0,3313000.0,INR,60,2023-12-24,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,949000.0,Yes,Yes,173000.0,164000.0,34,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02069,1984-03-29,Male,Single,,No,2017-10-23,Active,Permanent,E5,Sales,Field,Chennai,Field,,,88600.0,10200.0,98800.0,1063000.0,1550000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,467000.0,400000.0,106,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02070,1983-01-05,Male,Married,1982-12-09,Yes,2010-12-19,Active,Contract,E1,Manufacturing,Factory,Kolkata,Plant,,,24200.0,3200.0,27400.0,329000.0,421000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,726000.0,604000.0,188,Yes,GTI_GRADE_03,Grade Based,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02071,1988-09-08,Male,Single,,No,2016-07-09,Retired,Permanent,E1,Manufacturing,Factory,Bengaluru,Plant,2022-08-05,Retirement,30000.0,2500.0,32500.0,390000.0,495000.0,INR,60,2016-10-09,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,769000.0,Yes,No,558000.0,500000.0,121,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02072,1978-05-31,Male,Married,1977-09-28,Yes,2005-02-18,Active,Permanent,E1,Research,Laboratory,Mumbai,Laboratory,,,27500.0,1000.0,28500.0,342000.0,442000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,1342000.0,1179000.0,258,Yes,GTI_SAL_02,Salary Multiple,1500000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02073,1991-06-08,Female,Single,,No,2024-06-08,Active,Permanent,E4,Customer Service,Office,Bengaluru,Office,,,79200.0,2400.0,81600.0,979000.0,1262000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,125000.0,119000.0,26,Yes,GTI_SAL_02,Salary Multiple,3790000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02074,1970-01-24,Male,Married,1971-03-10,Yes,2022-01-26,Active,Permanent,E7,Operations,Office,Ahmedabad,Office,,,175600.0,5400.0,181000.0,2172000.0,2817000.0,INR,62,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,253000.0,243000.0,55,Yes,GTI_SAL_02,Salary Multiple,8450000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02075,1989-10-29,Female,Widowed/Separated,,No,2007-12-22,Active,Contract,E6,Operations,Office,Mumbai,Office,,,129200.0,1500.0,130700.0,1550000.0,1897000.0,INR,60,2014-11-30,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,4066000.0,Yes,Yes,1107000.0,1019000.0,224,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02076,1976-06-15,Male,Married,1969-03-11,Yes,2017-10-07,Active,Permanent,E3,Finance,Laboratory,Mumbai,Laboratory,,,51100.0,1900.0,53000.0,636000.0,886000.0,INR,60,2017-10-08,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1154000.0,Yes,Yes,518000.0,465000.0,106,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02077,1997-01-31,Male,Single,,No,2017-01-08,Active,Permanent,E1,Sales,Factory,Chennai,Plant,,,25800.0,2600.0,28400.0,341000.0,403000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,524000.0,462000.0,115,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02078,1996-10-27,Male,Married,1996-08-23,Yes,2020-05-25,Active,Permanent,E3,Manufacturing,Factory,Chennai,Plant,,,51700.0,9000.0,60700.0,620000.0,957000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,359000.0,314000.0,75,No,,,,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02079,1996-05-15,Male,Widowed/Separated,,No,2025-07-03,Active,Permanent,E2,Sales,Field,Mumbai,Hazardous,,,36500.0,6200.0,42700.0,512000.0,709000.0,INR,60,2025-09-29,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,63000.0,Yes,Yes,78000.0,67000.0,13,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,True,False,False,False,False,False,False,True,False
E02080,1991-07-30,Male,Single,,No,2024-02-22,Active,Permanent,E5,Supply Chain,Laboratory,Mumbai,Laboratory,,,93300.0,6200.0,99500.0,1194000.0,1684000.0,INR,60,2024-04-05,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,136000.0,130000.0,30,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,True,Conflicting,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,True,False
E02081,1987-06-24,Female,Single,,No,2022-04-09,Exited,Permanent,E1,Operations,Office,Pune,Office,2024-01-06,Withdrawal,31700.0,100.0,31800.0,382000.0,511000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,205000.0,180000.0,52,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02082,1987-05-01,Male,Married,1984-03-04,Yes,2018-07-06,Exited,Permanent,E4,Sales,Field,Mumbai,Field,2024-11-16,Withdrawal,82800.0,11400.0,94200.0,1130000.0,1468000.0,INR,60,2018-10-17,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1776000.0,Yes,No,385000.0,348000.0,97,Yes,GTI_SAL_02,Salary Multiple,4400000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02083,1991-03-03,Male,Single,,No,2017-11-16,Active,Permanent,E6,Sales,Office,Mumbai,Office,,,195300.0,900.0,196200.0,2354000.0,3119000.0,INR,60,2017-12-05,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,3995000.0,Yes,Yes,437000.0,416000.0,105,Yes,GTI_SAL_02,Salary Multiple,9360000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02084,1972-05-11,Male,Married,1976-03-26,Yes,2024-04-15,Active,Permanent,E8,Customer Service,Management,Ahmedabad,Office,,,319300.0,1400.0,320700.0,3848000.0,5219000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,117000.0,106000.0,28,Yes,GTI_GRADE_03,Grade Based,10000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02085,2002-06-30,Female,Single,,No,2020-08-20,Exited,Permanent,E1,Corporate,Management,Ahmedabad,Office,2025-03-27,Withdrawal,20600.0,300.0,20900.0,251000.0,322000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,395000.0,367000.0,72,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02086,1982-04-01,Male,Married,1985-01-31,Yes,2024-04-30,Active,Permanent,E3,Manufacturing,Factory,Mumbai,Plant,,,60800.0,8500.0,69300.0,832000.0,1073000.0,INR,60,2025-01-23,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,122000.0,110000.0,28,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02087,1979-06-12,Female,Married,1982-02-26,Yes,2024-06-04,Active,Permanent,E4,Corporate,Field,Chennai,Hazardous,,,53900.0,5600.0,59500.0,647000.0,999000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,104000.0,87000.0,26,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02088,1988-06-14,Male,Married,1989-04-11,Yes,2022-08-13,Active,Permanent,E6,Customer Service,Management,Delhi NCR,Office,,,106700.0,1800.0,108500.0,1280000.0,1633000.0,INR,60,2023-03-10,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,679000.0,Yes,Yes,256000.0,245000.0,48,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02089,1997-06-20,Male,Single,,No,2017-10-10,Active,Permanent,E3,Supply Chain,Office,Chennai,Office,,,35900.0,800.0,36700.0,440000.0,523000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,488000.0,440000.0,106,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02090,1990-03-24,Male,Widowed/Separated,,No,2019-08-11,Active,Permanent,E3,Operations,Field,Chennai,Field,,,39600.0,3500.0,43100.0,517000.0,724000.0,INR,60,2020-02-18,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,377000.0,355000.0,84,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02091,1982-04-23,Male,Married,1986-01-06,Yes,2018-03-09,Active,Permanent,E6,Supply Chain,Management,Mumbai,Office,,,125600.0,2900.0,128500.0,1542000.0,2154000.0,INR,60,2019-01-15,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,2062000.0,Yes,Yes,475000.0,461000.0,101,Yes,GTI_SAL_02,Salary Multiple,6460000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,True,False,False,False,False,False,False,False,True,False
E02092,1978-12-11,Male,Single,,No,2014-12-08,Exited,Contract,E2,Manufacturing,Office,Hyderabad,Office,2026-05-06,Withdrawal,33100.0,400.0,33500.0,402000.0,542000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,No,628000.0,546000.0,140,Yes,GTI_GRADE_03,Grade Based,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02093,1985-07-21,Male,Single,,No,2018-08-27,Active,Permanent,E6,Supply Chain,Factory,Delhi NCR,Plant,,,142700.0,14200.0,156900.0,1883000.0,2337000.0,INR,60,2019-07-19,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,2294000.0,Yes,Yes,390000.0,382000.0,96,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02094,2001-12-11,Male,Married,2007-06-18,Yes,2021-12-01,Active,Permanent,E1,Corporate,Field,Pune,Field,,,26200.0,2400.0,28600.0,343000.0,471000.0,INR,60,,Yes,GRAT_ENH_02,No,,,,Yes,Yes,296000.0,279000.0,57,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
E02095,1994-08-01,Male,Widowed/Separated,,No,2019-02-01,Active,Permanent,E2,Corporate,Field,Bengaluru,Field,,,40100.0,6000.0,46100.0,553000.0,785000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,374000.0,324000.0,90,Yes,GTI_SAL_02,Salary Multiple,2360000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False
